y,U_x,U_y,U_z
0.366834,0.930579,1.14716e-07,0
0.371859,0.939452,1.20804e-07,0
0.376884,0.948231,1.26819e-07,0
0.38191,0.95701,1.32833e-07,0
0.386935,0.965789,1.38847e-07,0
0.39196,0.974268,1.4455e-07,0
0.396985,0.982677,1.50181e-07,0
0.40201,0.991086,1.55811e-07,0
0.407035,0.999495,1.61442e-07,0
0.41206,1.00762,1.66731e-07,0
0.417085,1.01566,1.71914e-07,0
0.422111,1.0237,1.77097e-07,0
0.427136,1.03173,1.8228e-07,0
0.432161,1.03955,1.8716e-07,0
0.437186,1.04721,1.91834e-07,0
0.442211,1.05488,1.96509e-07,0
0.447236,1.06254,2.01184e-07,0
0.452261,1.07009,2.05672e-07,0
0.457286,1.07738,2.09751e-07,0
0.462312,1.08467,2.1383e-07,0
0.467337,1.09196,2.1791e-07,0
0.472362,1.09925,2.21989e-07,0
0.477387,1.1062,2.25403e-07,0
0.482412,1.11311,2.28749e-07,0
0.487437,1.12002,2.32095e-07,0
0.492462,1.12693,2.35441e-07,0
0.497487,1.13371,2.38419e-07,0
0.502513,1.14024,2.4078e-07,0
0.507538,1.14678,2.43142e-07,0
0.512563,1.15331,2.45503e-07,0
0.517588,1.15985,2.47864e-07,0
0.522613,1.16611,2.49706e-07,0
0.527638,1.17227,2.51335e-07,0
0.532663,1.17842,2.52965e-07,0
0.537688,1.18458,2.54594e-07,0
0.542714,1.19074,2.56223e-07,0
0.547739,1.19655,2.57441e-07,0
0.552764,1.20234,2.58618e-07,0
0.557789,1.20812,2.59796e-07,0
0.562814,1.2139,2.60974e-07,0
0.567839,1.21969,2.62151e-07,0
0.572864,1.22511,2.63196e-07,0
0.577889,1.23052,2.64238e-07,0
0.582915,1.23593,2.65279e-07,0
0.58794,1.24134,2.66321e-07,0
0.592965,1.24676,2.67363e-07,0
0.59799,1.25183,2.68416e-07,0
0.603015,1.25687,2.69471e-07,0
0.60804,1.26191,2.70525e-07,0
0.613065,1.26695,2.7158e-07,0
0.61809,1.27199,2.72634e-07,0
0.623116,1.27677,2.73487e-07,0
0.628141,1.28143,2.74245e-07,0
0.633166,1.28609,2.75003e-07,0
0.638191,1.29075,2.75761e-07,0
0.643216,1.29541,2.76518e-07,0
0.648241,1.29995,2.76975e-07,0
0.653266,1.30423,2.76753e-07,0
0.658291,1.3085,2.76531e-07,0
0.663317,1.31277,2.76308e-07,0
0.668342,1.31705,2.76086e-07,0
0.673367,1.32132,2.75863e-07,0
0.678392,1.32529,2.74635e-07,0
0.683417,1.32917,2.73123e-07,0
0.688442,1.33306,2.71611e-07,0
0.693467,1.33694,2.701e-07,0
0.698492,1.34082,2.68588e-07,0
0.703518,1.34467,2.66982e-07,0
0.708543,1.34816,2.64481e-07,0
0.713568,1.35165,2.6198e-07,0
0.718593,1.35514,2.59478e-07,0
0.723618,1.35863,2.56977e-07,0
0.728643,1.36212,2.54476e-07,0
0.733668,1.36551,2.5188e-07,0
0.738693,1.36861,2.48994e-07,0
0.743719,1.37171,2.46108e-07,0
0.748744,1.37481,2.43222e-07,0
0.753769,1.3779,2.40336e-07,0
0.758794,1.381,2.3745e-07,0
0.763819,1.38401,2.34481e-07,0
0.768844,1.38671,2.31239e-07,0
0.773869,1.38941,2.27996e-07,0
0.778894,1.39212,2.24754e-07,0
0.78392,1.39482,2.21511e-07,0
0.788945,1.39752,2.18268e-07,0
0.79397,1.40021,2.1497e-07,0
0.798995,1.40252,2.10447e-07,0
0.80402,1.40482,2.05923e-07,0
0.809045,1.40713,2.014e-07,0
0.81407,1.40943,1.96876e-07,0
0.819095,1.41174,1.92353e-07,0
0.824121,1.41405,1.8783e-07,0
0.829146,1.41608,1.82491e-07,0
0.834171,1.41798,1.76764e-07,0
0.839196,1.41989,1.71038e-07,0
0.844221,1.42179,1.65311e-07,0
0.849246,1.4237,1.59584e-07,0
0.854271,1.4256,1.53857e-07,0
0.859296,1.42745,1.4807e-07,0
0.864322,1.42895,1.41876e-07,0
0.869347,1.43045,1.35682e-07,0
0.874372,1.43194,1.29487e-07,0
0.879397,1.43344,1.23293e-07,0
0.884422,1.43493,1.17098e-07,0
0.889447,1.43643,1.10904e-07,0
0.894472,1.43776,1.04832e-07,0
0.899497,1.43884,9.89483e-08,0
0.904523,1.43992,9.3065e-08,0
0.909548,1.441,8.71817e-08,0
0.914573,1.44208,8.12984e-08,0
0.919598,1.44316,7.54151e-08,0
0.924623,1.44424,6.95319e-08,0
0.929648,1.44513,6.4088e-08,0
0.934673,1.44578,5.91555e-08,0
0.939698,1.44643,5.42229e-08,0
0.944724,1.44709,4.92904e-08,0
0.949749,1.44774,4.43579e-08,0
0.954774,1.44839,3.94254e-08,0
0.959799,1.44904,3.44929e-08,0
0.964824,1.44955,2.97862e-08,0
0.969849,1.44977,2.5531e-08,0
0.974874,1.44999,2.12759e-08,0
0.979899,1.4502,1.70207e-08,0
0.984925,1.45042,1.27655e-08,0
0.98995,1.45064,8.51034e-09,0
0.994975,1.45085,4.25517e-09,0
1,1.45107,0,0
