y,U_x,U_y,U_z
0.442211,1.04187,9.36118e-07,0
0.447236,1.04936,9.14395e-07,0
0.452261,1.05676,8.85691e-07,0
0.457286,1.06394,8.41734e-07,0
0.462312,1.07112,7.97776e-07,0
0.467337,1.0783,7.53819e-07,0
0.472362,1.08548,7.09861e-07,0
0.477387,1.09239,6.60442e-07,0
0.482412,1.09926,6.10462e-07,0
0.487437,1.10613,5.60482e-07,0
0.492462,1.113,5.10503e-07,0
0.497487,1.11976,4.66653e-07,0
0.502513,1.12632,4.33082e-07,0
0.507538,1.13289,3.99511e-07,0
0.512563,1.13945,3.6594e-07,0
0.517588,1.14602,3.32369e-07,0
0.522613,1.15236,3.05846e-07,0
0.527638,1.15862,2.822e-07,0
0.532663,1.16487,2.58554e-07,0
0.537688,1.17113,2.34909e-07,0
0.542714,1.17738,2.11263e-07,0
0.547739,1.18335,2.02203e-07,0
0.552764,1.18929,1.94537e-07,0
0.557789,1.19524,1.86871e-07,0
0.562814,1.20118,1.79205e-07,0
0.567839,1.20712,1.71539e-07,0
0.572864,1.21275,1.77425e-07,0
0.577889,1.21838,1.8362e-07,0
0.582915,1.224,1.89815e-07,0
0.58794,1.22963,1.96009e-07,0
0.592965,1.23525,2.02204e-07,0
0.59799,1.24059,2.16016e-07,0
0.603015,1.24589,2.30663e-07,0
0.60804,1.25119,2.4531e-07,0
0.613065,1.25649,2.59957e-07,0
0.61809,1.26179,2.74604e-07,0
0.623116,1.26687,2.9007e-07,0
0.628141,1.27184,3.05925e-07,0
0.633166,1.27681,3.21779e-07,0
0.638191,1.28178,3.37633e-07,0
0.643216,1.28676,3.53488e-07,0
0.648241,1.29162,3.67124e-07,0
0.653266,1.29626,3.75751e-07,0
0.658291,1.3009,3.84377e-07,0
0.663317,1.30553,3.93004e-07,0
0.668342,1.31017,4.01631e-07,0
0.673367,1.3148,4.10257e-07,0
0.678392,1.31917,4.06849e-07,0
0.683417,1.32346,4.00056e-07,0
0.688442,1.32776,3.93263e-07,0
0.693467,1.33205,3.8647e-07,0
0.698492,1.33634,3.79677e-07,0
0.703518,1.3406,3.72175e-07,0
0.708543,1.34454,3.57964e-07,0
0.713568,1.34849,3.43754e-07,0
0.718593,1.35243,3.29544e-07,0
0.723618,1.35637,3.15334e-07,0
0.728643,1.36031,3.01124e-07,0
0.733668,1.36417,2.87308e-07,0
0.738693,1.36775,2.74691e-07,0
0.743719,1.37132,2.62074e-07,0
0.748744,1.3749,2.49457e-07,0
0.753769,1.37848,2.3684e-07,0
0.758794,1.38206,2.24223e-07,0
0.763819,1.38555,2.13824e-07,0
0.768844,1.38875,2.10775e-07,0
0.773869,1.39195,2.07725e-07,0
0.778894,1.39514,2.04676e-07,0
0.78392,1.39834,2.01627e-07,0
0.788945,1.40154,1.98578e-07,0
0.79397,1.40472,1.95675e-07,0
0.798995,1.40751,1.95993e-07,0
0.80402,1.41029,1.96312e-07,0
0.809045,1.41308,1.9663e-07,0
0.81407,1.41587,1.96949e-07,0
0.819095,1.41866,1.97268e-07,0
0.824121,1.42145,1.97586e-07,0
0.829146,1.42394,1.92622e-07,0
0.834171,1.42629,1.85141e-07,0
0.839196,1.42864,1.77661e-07,0
0.844221,1.43098,1.7018e-07,0
0.849246,1.43333,1.627e-07,0
0.854271,1.43568,1.55219e-07,0
0.859296,1.43797,1.4806e-07,0
0.864322,1.43984,1.43076e-07,0
0.869347,1.44171,1.38092e-07,0
0.874372,1.44358,1.33108e-07,0
0.879397,1.44545,1.28124e-07,0
0.884422,1.44733,1.23139e-07,0
0.889447,1.4492,1.18155e-07,0
0.894472,1.45087,1.13613e-07,0
0.899497,1.45223,1.09754e-07,0
0.904523,1.45359,1.05896e-07,0
0.909548,1.45496,1.02038e-07,0
0.914573,1.45632,9.81793e-08,0
0.919598,1.45768,9.4321e-08,0
0.924623,1.45904,9.04627e-08,0
0.929648,1.46015,8.54344e-08,0
0.934673,1.46097,7.90444e-08,0
0.939698,1.4618,7.26544e-08,0
0.944724,1.46262,6.62644e-08,0
0.949749,1.46344,5.98744e-08,0
0.954774,1.46426,5.34844e-08,0
0.959799,1.46508,4.70944e-08,0
0.964824,1.46571,4.08874e-08,0
0.969849,1.46598,3.50463e-08,0
0.974874,1.46625,2.92053e-08,0
0.979899,1.46652,2.33642e-08,0
0.984925,1.46679,1.75232e-08,0
0.98995,1.46706,1.16821e-08,0
0.994975,1.46733,5.84106e-09,0
1,1.4676,0,0
