y,U_x,U_y,U_z
0.638191,1.30292,4.56358e-07,0
0.643216,1.30842,4.56487e-07,0
0.648241,1.3138,4.56303e-07,0
0.653266,1.3189,4.5541e-07,0
0.658291,1.32399,4.54518e-07,0
0.663317,1.32908,4.53625e-07,0
0.668342,1.33417,4.52732e-07,0
0.673367,1.33927,4.5184e-07,0
0.678392,1.34403,4.50131e-07,0
0.683417,1.3487,4.48192e-07,0
0.688442,1.35337,4.46254e-07,0
0.693467,1.35803,4.44316e-07,0
0.698492,1.3627,4.42377e-07,0
0.703518,1.36733,4.40337e-07,0
0.708543,1.37156,4.37334e-07,0
0.713568,1.37579,4.3433e-07,0
0.718593,1.38002,4.31327e-07,0
0.723618,1.38426,4.28324e-07,0
0.728643,1.38849,4.25321e-07,0
0.733668,1.39261,4.2205e-07,0
0.738693,1.39639,4.17965e-07,0
0.743719,1.40017,4.13881e-07,0
0.748744,1.40396,4.09797e-07,0
0.753769,1.40774,4.05713e-07,0
0.758794,1.41152,4.01628e-07,0
0.763819,1.4152,3.97289e-07,0
0.768844,1.41852,3.92106e-07,0
0.773869,1.42185,3.86923e-07,0
0.778894,1.42517,3.8174e-07,0
0.78392,1.42849,3.76557e-07,0
0.788945,1.43182,3.71374e-07,0
0.79397,1.43512,3.66142e-07,0
0.798995,1.43797,3.59835e-07,0
0.80402,1.44082,3.53528e-07,0
0.809045,1.44366,3.47221e-07,0
0.81407,1.44651,3.40914e-07,0
0.819095,1.44936,3.34608e-07,0
0.824121,1.45221,3.28301e-07,0
0.829146,1.45473,3.21211e-07,0
0.834171,1.45709,3.13749e-07,0
0.839196,1.45945,3.06286e-07,0
0.844221,1.46181,2.98824e-07,0
0.849246,1.46417,2.91362e-07,0
0.854271,1.46653,2.83899e-07,0
0.859296,1.46883,2.76296e-07,0
0.864322,1.47069,2.67736e-07,0
0.869347,1.47255,2.59176e-07,0
0.874372,1.47441,2.50617e-07,0
0.879397,1.47626,2.42057e-07,0
0.884422,1.47812,2.33497e-07,0
0.889447,1.47998,2.24937e-07,0
0.894472,1.48164,2.15995e-07,0
0.899497,1.48298,2.0646e-07,0
0.904523,1.48433,1.96924e-07,0
0.909548,1.48567,1.87389e-07,0
0.914573,1.48701,1.77854e-07,0
0.919598,1.48835,1.68319e-07,0
0.924623,1.4897,1.58783e-07,0
0.929648,1.4908,1.48843e-07,0
0.934673,1.49161,1.38431e-07,0
0.939698,1.49242,1.28019e-07,0
0.944724,1.49323,1.17607e-07,0
0.949749,1.49405,1.07195e-07,0
0.954774,1.49486,9.67828e-08,0
0.959799,1.49567,8.63707e-08,0
0.964824,1.4963,7.58189e-08,0
0.969849,1.49657,6.49876e-08,0
0.974874,1.49684,5.41564e-08,0
0.979899,1.49711,4.33251e-08,0
0.984925,1.49738,3.24938e-08,0
0.98995,1.49765,2.16625e-08,0
0.994975,1.49792,1.08313e-08,0
1,1.49819,0,0
