y,U_x,U_y,U_z
0.527638,1.16533,3.72847e-07,0
0.532663,1.17236,3.7585e-07,0
0.537688,1.17939,3.78852e-07,0
0.542714,1.18643,3.81855e-07,0
0.547739,1.19312,3.84053e-07,0
0.552764,1.19979,3.86174e-07,0
0.557789,1.20645,3.88296e-07,0
0.562814,1.21311,3.90417e-07,0
0.567839,1.21978,3.92539e-07,0
0.572864,1.22607,3.93756e-07,0
0.577889,1.23235,3.94953e-07,0
0.582915,1.23864,3.9615e-07,0
0.58794,1.24492,3.97347e-07,0
0.592965,1.2512,3.98544e-07,0
0.59799,1.25714,3.98874e-07,0
0.603015,1.26303,3.99109e-07,0
0.60804,1.26892,3.99344e-07,0
0.613065,1.27482,3.99579e-07,0
0.61809,1.28071,3.99814e-07,0
0.623116,1.28633,3.99377e-07,0
0.628141,1.29183,3.98622e-07,0
0.633166,1.29732,3.97867e-07,0
0.638191,1.30281,3.97112e-07,0
0.643216,1.30831,3.96358e-07,0
0.648241,1.31367,3.95293e-07,0
0.653266,1.31875,3.9353e-07,0
0.658291,1.32383,3.91766e-07,0
0.663317,1.32891,3.90003e-07,0
0.668342,1.33399,3.8824e-07,0
0.673367,1.33907,3.86476e-07,0
0.678392,1.34382,3.83923e-07,0
0.683417,1.34848,3.81148e-07,0
0.688442,1.35313,3.78373e-07,0
0.693467,1.35779,3.75598e-07,0
0.698492,1.36244,3.72823e-07,0
0.703518,1.36706,3.69953e-07,0
0.708543,1.37128,3.66178e-07,0
0.713568,1.3755,3.62403e-07,0
0.718593,1.37972,3.58628e-07,0
0.723618,1.38394,3.54853e-07,0
0.728643,1.38816,3.51079e-07,0
0.733668,1.39227,3.47063e-07,0
0.738693,1.39604,3.42316e-07,0
0.743719,1.39981,3.37569e-07,0
0.748744,1.40359,3.32822e-07,0
0.753769,1.40736,3.28075e-07,0
0.758794,1.41113,3.23328e-07,0
0.763819,1.4148,3.18362e-07,0
0.768844,1.41811,3.12673e-07,0
0.773869,1.42142,3.06985e-07,0
0.778894,1.42473,3.01296e-07,0
0.78392,1.42804,2.95607e-07,0
0.788945,1.43135,2.89919e-07,0
0.79397,1.43464,2.8419e-07,0
0.798995,1.43748,2.7758e-07,0
0.80402,1.44032,2.70971e-07,0
0.809045,1.44316,2.64361e-07,0
0.81407,1.446,2.57751e-07,0
0.819095,1.44884,2.51142e-07,0
0.824121,1.45167,2.44532e-07,0
0.829146,1.45418,2.3732e-07,0
0.834171,1.45653,2.29821e-07,0
0.839196,1.45888,2.22322e-07,0
0.844221,1.46123,2.14823e-07,0
0.849246,1.46359,2.07324e-07,0
0.854271,1.46594,1.99825e-07,0
0.859296,1.46822,1.92248e-07,0
0.864322,1.47007,1.8414e-07,0
0.869347,1.47192,1.76032e-07,0
0.874372,1.47377,1.67924e-07,0
0.879397,1.47562,1.59817e-07,0
0.884422,1.47747,1.51709e-07,0
0.889447,1.47932,1.43601e-07,0
0.894472,1.48097,1.3568e-07,0
0.899497,1.4823,1.28049e-07,0
0.904523,1.48364,1.20417e-07,0
0.909548,1.48498,1.12785e-07,0
0.914573,1.48631,1.05154e-07,0
0.919598,1.48765,9.75223e-08,0
0.924623,1.48898,8.98908e-08,0
0.929648,1.49007,8.29403e-08,0
0.934673,1.49088,7.67823e-08,0
0.939698,1.49168,7.06244e-08,0
0.944724,1.49249,6.44665e-08,0
0.949749,1.49329,5.83086e-08,0
0.954774,1.4941,5.21507e-08,0
0.959799,1.4949,4.59928e-08,0
0.964824,1.49553,3.99835e-08,0
0.969849,1.49579,3.42716e-08,0
0.974874,1.49606,2.85597e-08,0
0.979899,1.49633,2.28477e-08,0
0.984925,1.49659,1.71358e-08,0
0.98995,1.49686,1.14239e-08,0
0.994975,1.49712,5.71194e-09,0
1,1.49739,0,0
