y,U_x,U_y,U_z
0.301508,0.769467,2.19723e-07,0
0.306533,0.779958,2.2817e-07,0
0.311558,0.790449,2.36616e-07,0
0.316583,0.800692,2.45293e-07,0
0.321608,0.81091,2.53993e-07,0
0.326633,0.821127,2.62694e-07,0
0.331658,0.831263,2.7144e-07,0
0.336683,0.8412,2.80299e-07,0
0.341709,0.851137,2.89158e-07,0
0.346734,0.861074,2.98017e-07,0
0.351759,0.870846,3.06907e-07,0
0.356784,0.880495,3.15819e-07,0
0.361809,0.890144,3.24731e-07,0
0.366834,0.899792,3.33643e-07,0
0.371859,0.909219,3.4251e-07,0
0.376884,0.918571,3.51362e-07,0
0.38191,0.927923,3.60213e-07,0
0.386935,0.937276,3.69065e-07,0
0.39196,0.94638,3.77769e-07,0
0.396985,0.955428,3.86439e-07,0
0.40201,0.964475,3.95109e-07,0
0.407035,0.973523,4.03778e-07,0
0.41206,0.982331,4.12213e-07,0
0.417085,0.991066,4.20574e-07,0
0.422111,0.9998,4.28935e-07,0
0.427136,1.00853,4.37297e-07,0
0.432161,1.01708,4.45396e-07,0
0.437186,1.02549,4.53318e-07,0
0.442211,1.0339,4.61241e-07,0
0.447236,1.04231,4.69164e-07,0
0.452261,1.05062,4.76907e-07,0
0.457286,1.0587,4.8426e-07,0
0.462312,1.06679,4.91612e-07,0
0.467337,1.07487,4.98964e-07,0
0.472362,1.08295,5.06316e-07,0
0.477387,1.09072,5.13032e-07,0
0.482412,1.09846,5.19682e-07,0
0.487437,1.1062,5.26332e-07,0
0.492462,1.11395,5.32982e-07,0
0.497487,1.12156,5.39322e-07,0
0.502513,1.12895,5.4514e-07,0
0.507538,1.13634,5.50959e-07,0
0.512563,1.14373,5.56778e-07,0
0.517588,1.15113,5.62596e-07,0
0.522613,1.15826,5.67735e-07,0
0.527638,1.1653,5.72597e-07,0
0.532663,1.17233,5.77458e-07,0
0.537688,1.17936,5.8232e-07,0
0.542714,1.1864,5.87181e-07,0
0.547739,1.19309,5.9106e-07,0
0.552764,1.19976,5.94844e-07,0
0.557789,1.20642,5.98628e-07,0
0.562814,1.21308,6.02412e-07,0
0.567839,1.21975,6.06196e-07,0
0.572864,1.22604,6.08817e-07,0
0.577889,1.23232,6.11411e-07,0
0.582915,1.23861,6.14004e-07,0
0.58794,1.24489,6.16598e-07,0
0.592965,1.25118,6.19192e-07,0
0.59799,1.25711,6.20619e-07,0
0.603015,1.26301,6.21918e-07,0
0.60804,1.2689,6.23216e-07,0
0.613065,1.2748,6.24515e-07,0
0.61809,1.28069,6.25814e-07,0
0.623116,1.28631,6.26168e-07,0
0.628141,1.29181,6.26076e-07,0
0.633166,1.2973,6.25984e-07,0
0.638191,1.30279,6.25891e-07,0
0.643216,1.30829,6.25799e-07,0
0.648241,1.31365,6.25254e-07,0
0.653266,1.31873,6.23685e-07,0
0.658291,1.32381,6.22116e-07,0
0.663317,1.32889,6.20547e-07,0
0.668342,1.33397,6.18978e-07,0
0.673367,1.33905,6.17409e-07,0
0.678392,1.3438,6.14631e-07,0
0.683417,1.34846,6.11512e-07,0
0.688442,1.35312,6.08393e-07,0
0.693467,1.35778,6.05274e-07,0
0.698492,1.36243,6.02155e-07,0
0.703518,1.36705,5.98882e-07,0
0.708543,1.37127,5.94156e-07,0
0.713568,1.37549,5.89429e-07,0
0.718593,1.37971,5.84702e-07,0
0.723618,1.38394,5.79976e-07,0
0.728643,1.38816,5.75249e-07,0
0.733668,1.39227,5.70115e-07,0
0.738693,1.39604,5.63744e-07,0
0.743719,1.39982,5.57372e-07,0
0.748744,1.40359,5.51001e-07,0
0.753769,1.40736,5.44629e-07,0
0.758794,1.41114,5.38258e-07,0
0.763819,1.4148,5.31503e-07,0
0.768844,1.41812,5.23479e-07,0
0.773869,1.42143,5.15454e-07,0
0.778894,1.42474,5.07429e-07,0
0.78392,1.42805,4.99404e-07,0
0.788945,1.43137,4.9138e-07,0
0.79397,1.43466,4.83285e-07,0
0.798995,1.4375,4.73641e-07,0
0.80402,1.44034,4.63998e-07,0
0.809045,1.44317,4.54354e-07,0
0.81407,1.44601,4.44711e-07,0
0.819095,1.44885,4.35067e-07,0
0.824121,1.45169,4.25424e-07,0
0.829146,1.4542,4.14764e-07,0
0.834171,1.45655,4.0362e-07,0
0.839196,1.4589,3.92476e-07,0
0.844221,1.46125,3.81333e-07,0
0.849246,1.4636,3.70189e-07,0
0.854271,1.46595,3.59045e-07,0
0.859296,1.46824,3.47749e-07,0
0.864322,1.47009,3.35424e-07,0
0.869347,1.47194,3.23099e-07,0
0.874372,1.47379,3.10773e-07,0
0.879397,1.47564,2.98448e-07,0
0.884422,1.47749,2.86123e-07,0
0.889447,1.47934,2.73797e-07,0
0.894472,1.48099,2.61275e-07,0
0.899497,1.48232,2.48447e-07,0
0.904523,1.48366,2.35618e-07,0
0.909548,1.48499,2.2279e-07,0
0.914573,1.48633,2.09962e-07,0
0.919598,1.48766,1.97134e-07,0
0.924623,1.489,1.84306e-07,0
0.929648,1.49009,1.7161e-07,0
0.934673,1.49089,1.5907e-07,0
0.939698,1.4917,1.46529e-07,0
0.944724,1.4925,1.33989e-07,0
0.949749,1.4933,1.21448e-07,0
0.954774,1.49411,1.08908e-07,0
0.959799,1.49491,9.63672e-08,0
0.964824,1.49554,8.40065e-08,0
0.969849,1.4958,7.20056e-08,0
0.974874,1.49607,6.00047e-08,0
0.979899,1.49634,4.80037e-08,0
0.984925,1.4966,3.60028e-08,0
0.98995,1.49687,2.40019e-08,0
0.994975,1.49713,1.20009e-08,0
1,1.4974,0,0
