y,U_x,U_y,U_z
0.407035,0.973168,2.95965e-07,0
0.41206,0.981985,3.02721e-07,0
0.417085,0.990727,3.0942e-07,0
0.422111,0.99947,3.16118e-07,0
0.427136,1.00821,3.22817e-07,0
0.432161,1.01676,3.2931e-07,0
0.437186,1.02518,3.35665e-07,0
0.442211,1.03361,3.4202e-07,0
0.447236,1.04203,3.48375e-07,0
0.452261,1.05035,3.54591e-07,0
0.457286,1.05844,3.60505e-07,0
0.462312,1.06653,3.66418e-07,0
0.467337,1.07462,3.72331e-07,0
0.472362,1.08271,3.78245e-07,0
0.477387,1.0905,3.83671e-07,0
0.482412,1.09825,3.89047e-07,0
0.487437,1.106,3.94423e-07,0
0.492462,1.11375,3.99799e-07,0
0.497487,1.12138,4.04941e-07,0
0.502513,1.12878,4.09689e-07,0
0.507538,1.13618,4.14437e-07,0
0.512563,1.14358,4.19186e-07,0
0.517588,1.15099,4.23934e-07,0
0.522613,1.15813,4.28175e-07,0
0.527638,1.16518,4.3221e-07,0
0.532663,1.17222,4.36244e-07,0
0.537688,1.17926,4.40279e-07,0
0.542714,1.18631,4.44313e-07,0
0.547739,1.19302,4.47624e-07,0
0.552764,1.19969,4.50866e-07,0
0.557789,1.20637,4.54107e-07,0
0.562814,1.21304,4.57349e-07,0
0.567839,1.21972,4.60591e-07,0
0.572864,1.22602,4.62986e-07,0
0.577889,1.23232,4.65362e-07,0
0.582915,1.23861,4.67738e-07,0
0.58794,1.24491,4.70114e-07,0
0.592965,1.25121,4.7249e-07,0
0.59799,1.25715,4.74026e-07,0
0.603015,1.26306,4.7547e-07,0
0.60804,1.26896,4.76914e-07,0
0.613065,1.27487,4.78358e-07,0
0.61809,1.28077,4.79802e-07,0
0.623116,1.28641,4.80572e-07,0
0.628141,1.29191,4.81023e-07,0
0.633166,1.29742,4.81474e-07,0
0.638191,1.30292,4.81925e-07,0
0.643216,1.30842,4.82376e-07,0
0.648241,1.3138,4.82505e-07,0
0.653266,1.3189,4.81906e-07,0
0.658291,1.32399,4.81307e-07,0
0.663317,1.32908,4.80708e-07,0
0.668342,1.33417,4.80109e-07,0
0.673367,1.33927,4.7951e-07,0
0.678392,1.34403,4.78048e-07,0
0.683417,1.3487,4.76343e-07,0
0.688442,1.35337,4.74638e-07,0
0.693467,1.35803,4.72934e-07,0
0.698492,1.3627,4.71229e-07,0
0.703518,1.36733,4.69413e-07,0
0.708543,1.37156,4.66546e-07,0
0.713568,1.37579,4.63679e-07,0
0.718593,1.38003,4.60812e-07,0
0.723618,1.38426,4.57945e-07,0
0.728643,1.38849,4.55078e-07,0
0.733668,1.39261,4.51909e-07,0
0.738693,1.3964,4.47823e-07,0
0.743719,1.40018,4.43737e-07,0
0.748744,1.40396,4.39651e-07,0
0.753769,1.40775,4.35565e-07,0
0.758794,1.41153,4.31479e-07,0
0.763819,1.41521,4.27098e-07,0
0.768844,1.41853,4.21735e-07,0
0.773869,1.42185,4.16373e-07,0
0.778894,1.42518,4.11011e-07,0
0.78392,1.4285,4.05649e-07,0
0.788945,1.43182,4.00286e-07,0
0.79397,1.43512,3.94866e-07,0
0.798995,1.43797,3.88174e-07,0
0.80402,1.44082,3.81481e-07,0
0.809045,1.44367,3.74788e-07,0
0.81407,1.44652,3.68095e-07,0
0.819095,1.44936,3.61402e-07,0
0.824121,1.45221,3.5471e-07,0
0.829146,1.45473,3.47092e-07,0
0.834171,1.45709,3.39033e-07,0
0.839196,1.45945,3.30974e-07,0
0.844221,1.46181,3.22916e-07,0
0.849246,1.46417,3.14857e-07,0
0.854271,1.46653,3.06799e-07,0
0.859296,1.46883,2.98573e-07,0
0.864322,1.47069,2.89217e-07,0
0.869347,1.47255,2.7986e-07,0
0.874372,1.47441,2.70504e-07,0
0.879397,1.47627,2.61147e-07,0
0.884422,1.47813,2.51791e-07,0
0.889447,1.47998,2.42434e-07,0
0.894472,1.48164,2.32656e-07,0
0.899497,1.48299,2.22223e-07,0
0.904523,1.48433,2.1179e-07,0
0.909548,1.48567,2.01357e-07,0
0.914573,1.48702,1.90924e-07,0
0.919598,1.48836,1.80491e-07,0
0.924623,1.4897,1.70059e-07,0
0.929648,1.4908,1.59223e-07,0
0.934673,1.49161,1.4792e-07,0
0.939698,1.49243,1.36616e-07,0
0.944724,1.49324,1.25313e-07,0
0.949749,1.49405,1.14009e-07,0
0.954774,1.49487,1.02705e-07,0
0.959799,1.49568,9.14018e-08,0
0.964824,1.49631,8.0054e-08,0
0.969849,1.49658,6.86177e-08,0
0.974874,1.49685,5.71814e-08,0
0.979899,1.49712,4.57451e-08,0
0.984925,1.49739,3.43089e-08,0
0.98995,1.49766,2.28726e-08,0
0.994975,1.49793,1.14363e-08,0
1,1.4982,0,0
