y,U_x,U_y,U_z
0.698492,1.27069,1.56005e-07,0
0.703518,1.27388,1.60982e-07,0
0.708543,1.27686,1.74091e-07,0
0.713568,1.27983,1.872e-07,0
0.718593,1.28281,2.00309e-07,0
0.723618,1.28578,2.13418e-07,0
0.728643,1.28876,2.26527e-07,0
0.733668,1.29167,2.40105e-07,0
0.738693,1.29441,2.55107e-07,0
0.743719,1.29714,2.70108e-07,0
0.748744,1.29987,2.8511e-07,0
0.753769,1.30261,3.00112e-07,0
0.758794,1.30534,3.15113e-07,0
0.763819,1.30801,3.30893e-07,0
0.768844,1.31049,3.49248e-07,0
0.773869,1.31296,3.67604e-07,0
0.778894,1.31543,3.85959e-07,0
0.78392,1.31791,4.04315e-07,0
0.788945,1.32038,4.22671e-07,0
0.79397,1.32285,4.40651e-07,0
0.798995,1.32504,4.50359e-07,0
0.80402,1.32723,4.60068e-07,0
0.809045,1.32943,4.69776e-07,0
0.81407,1.33162,4.79484e-07,0
0.819095,1.33382,4.89192e-07,0
0.824121,1.33601,4.98901e-07,0
0.829146,1.338,5.0046e-07,0
0.834171,1.33989,4.98138e-07,0
0.839196,1.34177,4.95816e-07,0
0.844221,1.34366,4.93494e-07,0
0.849246,1.34555,4.91172e-07,0
0.854271,1.34744,4.8885e-07,0
0.859296,1.34928,4.85022e-07,0
0.864322,1.35082,4.70997e-07,0
0.869347,1.35236,4.56973e-07,0
0.874372,1.35391,4.42948e-07,0
0.879397,1.35545,4.28924e-07,0
0.884422,1.35699,4.14899e-07,0
0.889447,1.35854,4.00874e-07,0
0.894472,1.35993,3.83336e-07,0
0.899497,1.36108,3.60351e-07,0
0.904523,1.36224,3.37365e-07,0
0.909548,1.36339,3.14379e-07,0
0.914573,1.36455,2.91393e-07,0
0.919598,1.3657,2.68407e-07,0
0.924623,1.36685,2.45421e-07,0
0.929648,1.36781,2.24111e-07,0
0.934673,1.36853,2.0475e-07,0
0.939698,1.36925,1.8539e-07,0
0.944724,1.36997,1.66029e-07,0
0.949749,1.37068,1.46669e-07,0
0.954774,1.3714,1.27308e-07,0
0.959799,1.37212,1.07948e-07,0
0.964824,1.37268,9.07208e-08,0
0.969849,1.37293,7.77607e-08,0
0.974874,1.37317,6.48005e-08,0
0.979899,1.37341,5.18404e-08,0
0.984925,1.37366,3.88803e-08,0
0.98995,1.3739,2.59202e-08,0
0.994975,1.37414,1.29601e-08,0
1,1.37438,0,0
