y,U_x,U_y,U_z
0.603015,1.16214,1.99164e-07,0
0.60804,1.16485,2.05975e-07,0
0.613065,1.16756,2.12787e-07,0
0.61809,1.17027,2.19598e-07,0
0.623116,1.17289,2.42311e-07,0
0.628141,1.17545,2.72545e-07,0
0.633166,1.17802,3.02779e-07,0
0.638191,1.18059,3.33012e-07,0
0.643216,1.18315,3.63246e-07,0
0.648241,1.18567,3.98168e-07,0
0.653266,1.18809,4.43684e-07,0
0.658291,1.19051,4.892e-07,0
0.663317,1.19293,5.34716e-07,0
0.668342,1.19535,5.80231e-07,0
0.673367,1.19777,6.25747e-07,0
0.678392,1.20007,6.65941e-07,0
0.683417,1.20233,7.04637e-07,0
0.688442,1.2046,7.43334e-07,0
0.693467,1.20687,7.82031e-07,0
0.698492,1.20914,8.20727e-07,0
0.703518,1.21139,8.56754e-07,0
0.708543,1.2135,8.67538e-07,0
0.713568,1.21561,8.78321e-07,0
0.718593,1.21772,8.89104e-07,0
0.723618,1.21983,8.99888e-07,0
0.728643,1.22194,9.10671e-07,0
0.733668,1.22401,9.14483e-07,0
0.738693,1.22595,8.97115e-07,0
0.743719,1.22789,8.79747e-07,0
0.748744,1.22984,8.62379e-07,0
0.753769,1.23178,8.45011e-07,0
0.758794,1.23372,8.27644e-07,0
0.763819,1.23562,8.08522e-07,0
0.768844,1.23739,7.83588e-07,0
0.773869,1.23915,7.58654e-07,0
0.778894,1.24092,7.33721e-07,0
0.78392,1.24268,7.08787e-07,0
0.788945,1.24445,6.83853e-07,0
0.79397,1.24621,6.59281e-07,0
0.798995,1.24778,6.42685e-07,0
0.80402,1.24935,6.26088e-07,0
0.809045,1.25092,6.09491e-07,0
0.81407,1.25249,5.92895e-07,0
0.819095,1.25406,5.76298e-07,0
0.824121,1.25563,5.59701e-07,0
0.829146,1.25706,5.51039e-07,0
0.834171,1.25841,5.46156e-07,0
0.839196,1.25977,5.41272e-07,0
0.844221,1.26112,5.36389e-07,0
0.849246,1.26248,5.31506e-07,0
0.854271,1.26383,5.26622e-07,0
0.859296,1.26516,5.21996e-07,0
0.864322,1.26627,5.19109e-07,0
0.869347,1.26738,5.16222e-07,0
0.874372,1.26849,5.13335e-07,0
0.879397,1.2696,5.10449e-07,0
0.884422,1.27071,5.07562e-07,0
0.889447,1.27182,5.04675e-07,0
0.894472,1.27283,4.97864e-07,0
0.899497,1.27366,4.84969e-07,0
0.904523,1.27449,4.72074e-07,0
0.909548,1.27533,4.59178e-07,0
0.914573,1.27616,4.46283e-07,0
0.919598,1.277,4.33388e-07,0
0.924623,1.27783,4.20492e-07,0
0.929648,1.27852,4.02018e-07,0
0.934673,1.27904,3.77051e-07,0
0.939698,1.27956,3.52084e-07,0
0.944724,1.28008,3.27117e-07,0
0.949749,1.2806,3.0215e-07,0
0.954774,1.28112,2.77183e-07,0
0.959799,1.28164,2.52216e-07,0
0.964824,1.28205,2.24863e-07,0
0.969849,1.28223,1.9274e-07,0
0.974874,1.2824,1.60617e-07,0
0.979899,1.28258,1.28493e-07,0
0.984925,1.28276,9.637e-08,0
0.98995,1.28293,6.42467e-08,0
0.994975,1.28311,3.21233e-08,0
1,1.28329,0,0
