y,U_x,U_y,U_z
0.944724,1.49249,9.39974e-08,0
0.949749,1.49329,8.52274e-08,0
0.954774,1.4941,7.64574e-08,0
0.959799,1.4949,6.76875e-08,0
0.964824,1.49553,5.90299e-08,0
0.969849,1.49579,5.0597e-08,0
0.974874,1.49606,4.21642e-08,0
0.979899,1.49633,3.37313e-08,0
0.984925,1.49659,2.52985e-08,0
0.98995,1.49686,1.68657e-08,0
0.994975,1.49712,8.43284e-09,0
1,1.49739,0,0
